dataset,run_directory,kernel,requested_epoch,source_validation_index,layer_i,layer_j,similarity
pipe,/home/hwz/Transolver/LINEARNO/monitor/analysis/transolver_monitor_output_20260917_074049/LINEARNO/monitor/output/pipe/20260916_194330_pipe_Transolver_train,full,200,200,1,3,0.4656251017
pipe,/home/hwz/Transolver/LINEARNO/monitor/analysis/transolver_monitor_output_20260917_074049/LINEARNO/monitor/output/pipe/20260916_194330_pipe_Transolver_train,full,200,200,1,4,0.4088383771
pipe,/home/hwz/Transolver/LINEARNO/monitor/analysis/transolver_monitor_output_20260917_074049/LINEARNO/monitor/output/pipe/20260916_194330_pipe_Transolver_train,full,200,200,1,5,0.210549686
pipe,/home/hwz/Transolver/LINEARNO/monitor/analysis/transolver_monitor_output_20260917_074049/LINEARNO/monitor/output/pipe/20260916_194330_pipe_Transolver_train,full,200,200,1,6,0.1125853759
pipe,/home/hwz/Transolver/LINEARNO/monitor/analysis/transolver_monitor_output_20260917_074049/LINEARNO/monitor/output/pipe/20260916_194330_pipe_Transolver_train,full,200,200,1,7,0.2021839519
pipe,/home/hwz/Transolver/LINEARNO/monitor/analysis/transolver_monitor_output_20260917_074049/LINEARNO/monitor/output/pipe/20260916_194330_pipe_Transolver_train,full,200,200,1,8,0.4644903848
pipe,/home/hwz/Transolver/LINEARNO/monitor/analysis/transolver_monitor_output_20260917_074049/LINEARNO/monitor/output/pipe/20260916_194330_pipe_Transolver_train,full,200,200,2,1,0.3347506146
pipe,/home/hwz/Transolver/LINEARNO/monitor/analysis/transolver_monitor_output_20260917_074049/LINEARNO/monitor/output/pipe/20260916_194330_pipe_Transolver_train,full,200,200,2,2,1
pipe,/home/hwz/Transolver/LINEARNO/monitor/analysis/transolver_monitor_output_20260917_074049/LINEARNO/monitor/output/pipe/20260916_194330_pipe_Transolver_train,full,200,200,2,3,0.3956038691
pipe,/home/hwz/Transolver/LINEARNO/monitor/analysis/transolver_monitor_output_20260917_074049/LINEARNO/monitor/output/pipe/20260916_194330_pipe_Transolver_train,full,200,200,2,4,0.2855101076
